,Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Muniplicity,Region
3471,20301409,Geel,Apartment,apartment,Private,262500,2,100,0,0,0,1,0,0,0,100,0,Good,0,0,Antwerpen,Falnders
3472,20301406,Asse,Apartment,apartment,Private,175000,1,55,1,0,0,1,13,0,0,68,0,As new,0,0,Vlaams-Brabant,Brussel
3473,20301403,Eeklo,Other,mixed-use-building-offices,Private,650000,0,383,1,0,0,0,0,0,0,383,857,Good,3,0,Oost-Vlaanderen,Brussel
3474,20301401,Eeklo,House,mixed-use-building,Private,650000,3,383,1,0,0,1,0,0,0,383,857,Good,3,0,Oost-Vlaanderen,Brussel
3475,20301396,Anhée,Apartment,apartment,Private,179000,1,92,1,0,0,1,0,0,0,92,0,As new,2,1,Namen,Brussel
3476,20301388,Ukkel,Apartment,apartment,Private,990000,2,187,1,0,0,1,40,0,0,227,0,As new,3,1,Brussel,Falnders
3477,20301369,Hertsberge,House,house,Private,314000,4,156,0,0,0,1,0,0,0,156,731,Good,4,0,West-Vlaanderen,Wallonia
3478,20301362,Elsene,Other,covered-parking-space,Private,45000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Brussel,Falnders
3479,20301358,Ere,Apartment,ground-floor,Private,199000,1,118,1,0,0,1,5,1,80,203,0,Good,2,1,Henegouwen,Falnders
3480,20301357,Champion,House,villa,Private,399000,4,167,1,0,0,1,13,1,1,181,1546,Good,4,0,Namen,Brussel
3481,20301356,Fontaine-l'evêque,House,mixed-use-building,Private,475000,4,226,0,0,0,0,0,0,0,226,3500,To renovate,3,0,Henegouwen,Falnders
3482,20301355,Haine-Saint-Paul,House,house,Private,80000,2,158,0,0,0,0,0,0,0,158,140,To renovate,2,0,Henegouwen,Falnders
3483,20301351,Brussel,Apartment,apartment-block,Private,695000,5,230,1,1,0,1,20,0,0,250,230,As new,2,0,Brussel,Falnders
3484,20301347,Grivegnee,Apartment,apartment,Private,154000,2,85,1,0,0,1,0,0,0,85,0,Not Known,2,0,Luik,Wallonia
3485,20301343,Fleurus,House,house,Private,115000,3,155,0,0,0,1,0,0,0,155,225,To restore,0,0,Henegouwen,Falnders
3486,20301338,Hasselt,House,house,Private,325000,4,129,1,0,0,1,0,0,0,129,178,Good,2,0,Limburg,Falnders
3487,20301337,Brussel,Other,kot,Private,146000,1,24,0,1,0,0,0,0,0,24,0,As new,2,1,Brussel,Falnders
3488,20301331,Turnhout,House,house,Private,310000,3,155,1,0,0,0,0,0,0,155,202,Good,2,0,Antwerpen,Falnders
3489,20301330,Herzele,House,house,Private,125000,2,83,1,0,0,0,0,0,0,83,200,To renovate,3,0,Oost-Vlaanderen,Brussel
3490,20301329,Ehein,House,house,Private,220000,2,115,1,0,0,1,18,1,350,483,580,To be done up,3,1,Luik,Wallonia
3491,20301329,Ehein,House,house,Private,220000,2,115,1,0,0,1,18,1,350,483,580,To be done up,3,1,Luik,Wallonia
3492,20301328,Lanaye,House,house,Private,319000,5,217,1,0,0,1,32,1,478,727,801,To be done up,4,1,Luik,Wallonia
3493,20301327,Milmort,Apartment,apartment-block,Private,390000,2,139,0,0,0,1,51,0,0,190,410,Not Known,2,0,Luik,Wallonia
3494,20301323,Bouffioulx,House,house,Private,179999,3,151,1,0,0,1,43,1,180,374,274,Good,2,0,Henegouwen,Falnders
3495,20301321,Mol,House,house,Private,479000,4,198,1,0,0,0,0,0,0,198,0,Not Known,0,0,Antwerpen,Falnders
3496,20301318,Beveren,House,house,Private,398500,3,269,0,0,0,1,0,0,0,269,450,Good,2,0,West-Vlaanderen,Wallonia
3497,20301318,Beveren,House,house,Private,398500,3,269,0,0,0,1,0,0,0,269,450,Good,2,0,West-Vlaanderen,Wallonia
3498,20301317,Beveren,House,mansion,Private,398500,3,269,0,0,0,1,0,0,0,269,450,Good,2,0,West-Vlaanderen,Wallonia
3499,20301317,Beveren,House,mansion,Private,398500,3,269,0,0,0,1,0,0,0,269,450,Good,2,0,West-Vlaanderen,Wallonia
3500,20301303,Sint-pieters-woluwe,Apartment,apartment,Private,495000,3,142,1,0,0,1,26,0,0,168,0,To renovate,0,1,Brussel,Falnders
3501,20301230,Borgerhout,House,house,Private,239900,2,120,0,0,0,0,0,1,50,170,125,To renovate,2,0,Antwerpen,Falnders
3502,20301216,Nieuwkerken-Waas,Apartment,apartment,Private,305000,1,111,1,0,0,1,0,0,0,111,0,Good,0,0,Oost-Vlaanderen,Brussel
3503,20301200,Appels,Apartment,ground-floor,Private,271650,2,83,1,0,0,1,45,1,45,173,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3504,20301198,Appels,Apartment,apartment,Private,248650,2,76,1,0,0,1,6,0,0,82,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3505,20301197,Appels,Apartment,apartment,Private,243650,2,72,1,0,0,1,6,0,0,78,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3506,20301196,Appels,Apartment,apartment,Private,258650,1,103,1,0,0,1,5,0,0,108,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3507,20301194,Appels,Apartment,apartment,Private,248650,2,77,1,0,0,1,6,0,0,83,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3508,20301192,Appels,Apartment,apartment,Private,253650,1,90,1,0,0,1,6,0,0,96,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3509,20301184,Hasselt,Apartment,apartment,Private,335000,2,95,1,0,0,1,10,0,0,105,0,Good,0,0,Limburg,Falnders
3510,20301183,Dolembreux,Apartment,apartment-block,Private,899000,13,778,1,0,0,1,443,0,0,1221,1135,Good,4,1,Luik,Wallonia
3511,20301177,Dolembreux,House,house,Private,899000,13,778,1,0,0,1,443,0,0,1221,1135,Good,4,1,Luik,Wallonia
3512,20301175,Drogenbos,Apartment,apartment,Private,269000,1,70,1,0,0,1,10,0,0,80,0,As new,2,1,Vlaams-Brabant,Brussel
3513,20301174,Brecht,House,house,Private,399000,4,174,0,0,0,0,0,0,0,174,0,Good,3,0,Antwerpen,Falnders
3514,20301172,Ukkel,Apartment,apartment,Private,269000,1,70,1,0,0,1,10,0,0,80,0,As new,2,1,Brussel,Falnders
3515,20301171,Arsimont,House,house,Private,219900,2,129,0,0,0,1,0,0,0,129,0,Not Known,3,0,Namen,Brussel
3516,20301162,Marbais,House,house,Private,279000,3,100,0,0,0,1,0,0,0,100,879,Not Known,4,0,Waals-Brabant,Wallonia
3517,20301161,Buzet,House,house,Private,400000,3,240,0,0,1,1,144,0,0,384,3500,Good,0,1,Henegouwen,Falnders
3518,20301160,Braine-l'alleud,Apartment,apartment,Private,395000,2,95,1,0,0,1,15,0,0,110,0,As new,2,1,Waals-Brabant,Wallonia
3519,20301157,Arsimont,House,villa,Private,395000,3,210,0,0,0,1,15,1,1100,1325,1268,Good,4,0,Namen,Brussel
3520,20301156,Koekelberg,Apartment,apartment,Private,219000,2,80,1,0,0,0,0,0,0,80,0,To be done up,2,0,Brussel,Falnders
3521,20301155,Aalst,Apartment,apartment,Private,395000,3,175,1,0,0,1,0,0,0,175,0,Good,2,0,Limburg,Falnders
3522,20301155,Aalst,Apartment,apartment,Private,395000,3,175,1,0,0,1,0,0,0,175,0,Good,2,0,Oost-Vlaanderen,Brussel
3523,20301154,Gaasbeek,House,house,Private,490000,2,278,1,0,1,1,0,1,613,891,1004,To renovate,4,0,Vlaams-Brabant,Brussel
3524,20301153,Aalst,Apartment,apartment,Private,250000,2,199,1,0,0,1,30,0,0,229,0,Good,2,0,Limburg,Falnders
3525,20301153,Aalst,Apartment,apartment,Private,250000,2,199,1,0,0,1,30,0,0,229,0,Good,2,0,Oost-Vlaanderen,Brussel
3526,20301152,Denderleeuw,Apartment,apartment,Private,219000,2,102,1,0,0,1,0,0,0,102,0,Good,0,0,Oost-Vlaanderen,Brussel
3527,20301151,Aalst,House,house,Private,375000,3,141,1,0,0,1,0,0,0,141,154,Just renovated,2,0,Limburg,Falnders
3528,20301151,Aalst,House,house,Private,375000,3,141,1,0,0,1,0,0,0,141,154,Just renovated,2,0,Oost-Vlaanderen,Brussel
3529,20301148,Aalst,House,house,Private,265000,3,156,0,0,0,0,0,0,0,156,703,To renovate,3,0,Limburg,Falnders
3530,20301148,Aalst,House,house,Private,265000,3,156,0,0,0,0,0,0,0,156,703,To renovate,3,0,Oost-Vlaanderen,Brussel
3531,20301147,Asse,House,house,Private,520000,3,154,1,0,0,1,0,0,0,154,548,Good,3,0,Vlaams-Brabant,Brussel
3532,20301143,Aalst,Apartment,apartment,Private,165000,1,53,0,0,0,0,0,0,0,53,0,Good,0,0,Limburg,Falnders
3533,20301143,Aalst,Apartment,apartment,Private,165000,1,53,0,0,0,0,0,0,0,53,0,Good,0,0,Oost-Vlaanderen,Brussel
3534,20301139,Nieuwkerken-Waas,House,house,Private,269500,3,126,0,0,0,0,0,1,10,136,70,As new,2,0,Oost-Vlaanderen,Brussel
3535,20301138,Elversele,House,house,Private,275000,4,162,0,0,0,1,6,0,0,168,50,To be done up,2,0,Oost-Vlaanderen,Brussel
3536,20301137,Elversele,Apartment,duplex,Private,267000,2,0,0,0,0,0,0,0,0,0,0,As new,0,0,Oost-Vlaanderen,Brussel
3537,20301134,Rekem,House,house,Private,129000,0,0,0,0,0,0,0,0,0,0,646,To restore,4,0,Limburg,Falnders
3538,20301132,Gellik,House,house,Private,490000,10,514,0,0,0,1,0,0,0,514,7178,To renovate,4,1,Limburg,Falnders
3539,20301129,Appels,Apartment,ground-floor,Private,271650,2,83,1,0,0,1,45,1,45,173,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3540,20301128,Appels,Apartment,apartment,Private,243650,2,72,1,0,0,1,6,0,0,78,0,Not Known,2,0,Oost-Vlaanderen,Brussel
3541,20301126,Ensival,Other,offices,Private,245000,0,0,0,0,0,0,0,0,0,0,0,To renovate,2,0,Luik,Wallonia
3542,20301125,Ensival,Apartment,apartment-block,Private,395000,5,1300,1,0,0,0,0,0,0,1300,0,To renovate,2,0,Luik,Wallonia
3543,20301124,Nieuwpoort,Other,covered-parking-space,Private,68500,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,West-Vlaanderen,Wallonia
3544,20301123,Krombeke,House,house,Private,320000,3,194,0,0,0,0,0,1,638,832,747,As new,2,0,West-Vlaanderen,Wallonia
3545,20301122,De Haan,Apartment,apartment,Private,139000,1,53,0,0,0,0,0,0,0,53,0,As new,0,0,West-Vlaanderen,Wallonia
3546,20301119,Berg,House,house,Private,585000,5,253,0,0,0,0,0,0,0,253,2901,To renovate,4,0,Vlaams-Brabant,Brussel
3547,20301119,Berg,House,house,Private,585000,5,253,0,0,0,0,0,0,0,253,2901,To renovate,4,0,Limburg,Falnders
3548,20301117,Sint-jans-molenbeek,House,mixed-use-building,Private,800000,3,360,0,0,0,0,0,0,0,360,1360,To renovate,2,0,Brussel,Falnders
3549,20301116,Gullegem,House,house,Private,299000,4,293,0,0,0,1,0,0,0,293,2271,Good,0,0,West-Vlaanderen,Wallonia
3550,20301115,Binkom,House,house,Private,649000,3,204,1,0,0,0,0,0,0,204,506,Not Known,3,0,Vlaams-Brabant,Brussel
3551,20301112,Brugge,House,house,Private,249000,2,90,0,0,0,1,0,0,0,90,0,As new,4,0,West-Vlaanderen,Wallonia
3552,20301111,Brugge,Apartment,apartment,Private,249000,2,90,0,0,0,1,0,0,0,90,0,As new,0,0,West-Vlaanderen,Wallonia
3553,20301110,Hoboken,House,town-house,Private,299000,3,156,0,0,0,0,0,1,48,204,150,To be done up,2,0,Antwerpen,Falnders
3554,20301109,Kalken,Apartment,apartment,Private,535000,3,187,0,0,0,1,72,0,0,259,0,As new,0,0,Oost-Vlaanderen,Brussel
3555,20301087,Merksem,Apartment,apartment,Private,165000,2,75,1,0,0,1,3,0,0,78,0,Good,2,0,Antwerpen,Falnders
3556,20301071,Daknam,House,house,Private,769000,3,201,1,0,0,1,0,0,0,201,4992,As new,3,1,Oost-Vlaanderen,Brussel
3557,20301070,Ben-Ahin,Apartment,apartment,Private,115000,1,60,1,0,0,1,5,0,0,65,0,Good,2,0,Luik,Wallonia
3558,20301068,Bihain,House,house,Private,160000,3,135,0,0,0,0,0,0,0,135,293,To renovate,2,1,Luxemburg,Brussel
3559,20301067,Begijnendijk,House,house,Private,299000,3,130,1,0,0,1,0,0,0,130,830,Good,4,1,Vlaams-Brabant,Brussel
3560,20301066,Ganshoren,Apartment,apartment,Private,230000,2,95,1,0,0,1,6,0,0,101,0,To be done up,2,1,Brussel,Falnders
3561,20301064,Beringen,Apartment,apartment,Private,195000,2,104,0,0,0,1,5,0,0,109,0,Good,2,0,Limburg,Falnders
3562,20301063,S Herenelderen,House,house,Private,629000,2,380,0,0,0,1,16,0,0,396,96,Good,2,1,Limburg,Falnders
3563,20301061,Berchem,House,house,Private,470000,3,140,0,0,0,1,11,0,0,151,65,Not Known,2,0,Antwerpen,Falnders
3564,20301061,Berchem,House,house,Private,470000,3,140,0,0,0,1,11,0,0,151,65,Not Known,2,0,Oost-Vlaanderen,Brussel
3565,20301058,Beerse,House,house,Private,279000,1,99,1,0,0,0,0,0,0,99,269,Good,3,0,Antwerpen,Falnders
3566,20301057,Awans,House,house,Private,699000,5,295,1,0,0,1,40,1,324,659,930,As new,4,1,Luik,Wallonia
3567,20301056,Mons,House,mixed-use-building,Private,290000,0,0,0,0,0,0,0,0,0,0,0,To renovate,4,0,Henegouwen,Falnders
3568,20301054,Anderlecht,Other,covered-parking-space,Private,180000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Brussel,Falnders
3569,20301052,Beez,Apartment,apartment,Private,149000,1,46,0,0,0,0,0,0,0,46,0,Good,0,0,Namen,Brussel
3570,20301051,Gilly,Apartment,apartment-block,Private,195000,3,125,1,0,0,0,0,0,0,125,138,Good,3,0,Henegouwen,Falnders
3571,20301050,Retie,Apartment,apartment,Private,595000,4,254,0,0,0,1,95,0,0,349,0,Not Known,0,0,Antwerpen,Falnders
3572,20301048,Sint-gillis,Apartment,apartment-block,Private,860000,6,795,1,0,0,1,0,0,0,795,178,Good,3,0,Brussel,Falnders
3573,20301047,Brussel,Apartment,flat-studio,Private,195000,1,47,1,0,0,1,0,0,0,47,0,Good,0,0,Brussel,Falnders
3574,20301046,Brussel,Apartment,apartment,Private,425000,2,104,1,0,0,1,0,0,0,104,0,To be done up,0,0,Brussel,Falnders
3575,20301044,Galmaarden,House,house,Private,339000,3,192,1,0,0,1,0,0,0,192,460,To be done up,3,0,Vlaams-Brabant,Brussel
3576,20301043,Brugge,House,house,Private,285000,1,85,0,0,0,1,0,0,0,85,85,Just renovated,0,0,West-Vlaanderen,Wallonia
3577,20301042,Lauwe,House,house,Private,145000,3,110,1,0,0,0,0,1,56,166,114,Good,2,1,West-Vlaanderen,Wallonia
3578,20301041,Bellegem,House,house,Private,849000,4,244,1,0,0,1,0,0,0,244,1236,Good,4,1,West-Vlaanderen,Wallonia
3579,20301040,Eeklo,House,house,Private,177500,2,110,1,0,0,1,0,0,0,110,160,Good,2,1,Oost-Vlaanderen,Brussel
3580,20301038,Zelzate,House,house,Private,195000,2,104,0,0,1,0,0,0,0,104,550,Good,4,0,Oost-Vlaanderen,Brussel
3581,20301037,Sint-jans-molenbeek,Apartment,apartment,Private,139000,1,72,0,0,0,1,0,0,0,72,0,Not Known,2,0,Brussel,Falnders
3582,20301036,Hertsberge,Other,covered-parking-space,Private,50000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,West-Vlaanderen,Wallonia
3583,20301035,Vorst,Apartment,apartment-block,Private,500000,4,260,1,0,0,1,0,0,0,260,210,To be done up,2,0,Brussel,Falnders
3584,20301035,Vorst,Apartment,apartment-block,Private,500000,4,260,1,0,0,1,0,0,0,260,210,To be done up,2,0,Antwerpen,Falnders
3585,20301034,Brugge,Apartment,apartment,Private,298500,2,87,0,0,0,1,7,0,0,94,0,As new,0,0,West-Vlaanderen,Wallonia
3586,20301030,Eke,House,house,Private,535000,3,356,1,0,0,1,0,0,0,356,730,Good,4,0,Oost-Vlaanderen,Brussel
3587,20301029,Elene,Apartment,apartment,Private,339000,2,121,0,0,0,1,7,0,0,128,0,Good,0,0,Oost-Vlaanderen,Brussel
3588,20301028,Dudzele,Apartment,apartment,Private,745000,3,168,0,0,0,1,0,0,0,168,0,Good,0,0,West-Vlaanderen,Wallonia
3589,20301013,Blankenberge,Apartment,apartment,Private,199000,1,55,0,0,0,1,0,0,0,55,0,As new,0,0,West-Vlaanderen,Wallonia
3590,20300981,Jette,Other,offices,Private,239000,0,150,1,0,0,0,0,0,0,150,0,As new,3,0,Brussel,Falnders
3591,20300918,Laken,Apartment,apartment,Private,249000,2,92,1,0,0,1,8,0,0,100,0,Good,2,1,Brussel,Falnders
3592,20300902,Hoevenen,House,house,Private,419000,3,185,0,0,0,1,0,0,0,185,410,As new,3,0,Antwerpen,Falnders
3593,20300901,Herstal,House,house,Private,330000,3,166,1,0,0,1,23,1,58,247,154,Good,3,1,Luik,Wallonia
3594,20300899,Asse,House,house,Private,369000,2,293,1,0,0,1,0,1,440,733,600,As new,4,1,Vlaams-Brabant,Brussel
3595,20300895,Linkhout,House,house,Private,169000,3,141,0,0,0,1,0,0,0,141,625,Not Known,3,0,Limburg,Falnders
3596,20300894,Overpelt,House,house,Private,224500,4,209,0,0,0,0,0,0,0,209,720,Not Known,4,0,Limburg,Falnders
3597,20300890,Colfontaine,House,house,Private,139000,2,100,1,0,0,1,33,1,450,583,570,Good,2,0,Henegouwen,Falnders
3598,20300885,Marcinelle,Apartment,apartment-block,Private,130000,3,110,0,0,0,0,0,0,0,110,0,To renovate,2,0,Henegouwen,Falnders
3599,20300884,Ekeren,House,house,Private,310000,2,120,1,0,0,1,15,1,90,225,170,To be done up,2,1,Antwerpen,Falnders
3600,20300883,Brussel,House,house,Private,730000,60,0,0,0,0,0,0,0,0,0,0,Good,3,0,Brussel,Falnders
3601,20300882,Braine-l'alleud,Apartment,penthouse,Private,760000,3,175,1,0,0,1,28,0,0,203,0,As new,3,1,Waals-Brabant,Wallonia
3602,20300881,Ath,House,house,Private,239500,3,114,1,0,0,1,0,0,0,114,186,Not Known,2,0,Henegouwen,Falnders
3603,20300880,Halle,Apartment,apartment,Private,359000,2,95,1,0,0,1,0,0,0,95,0,Good,2,0,Vlaams-Brabant,Brussel
3604,20300880,Halle,Apartment,apartment,Private,359000,2,95,1,0,0,1,0,0,0,95,0,Good,2,0,Antwerpen,Falnders
3605,20300872,Leuven,House,house,Private,449000,3,145,1,0,0,1,0,1,38,183,98,Good,2,1,Vlaams-Brabant,Brussel
3606,20300871,Aubel,House,house,Private,249000,4,253,0,0,0,0,0,0,0,253,200,Good,3,0,Luik,Wallonia
3607,20300870,Herentals,House,house,Private,229000,4,125,0,0,0,0,0,0,0,125,585,To renovate,2,0,Antwerpen,Falnders
3608,20300869,Mechelen,Other,covered-parking-space,Private,135000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Antwerpen,Falnders
3609,20300868,Belsele,House,house,Private,415000,5,205,1,0,1,1,40,1,580,825,1064,Good,4,0,Oost-Vlaanderen,Brussel
3610,20300867,Sint-gillis,Apartment,apartment,Private,390000,4,118,0,0,0,1,0,0,0,118,0,Good,2,0,Brussel,Falnders
3611,20300866,Wolvertem,House,house,Private,675000,5,257,0,0,0,1,0,0,0,257,2101,Good,4,0,Vlaams-Brabant,Brussel
3612,20300865,Houtvenne,House,house,Private,449000,3,140,1,0,0,1,0,0,0,140,462,As new,3,0,Antwerpen,Falnders
3613,20300864,Colfontaine,House,house,Private,59000,3,132,0,0,0,0,0,1,47,179,159,To renovate,2,0,Henegouwen,Falnders
3614,20300863,Cornesse,House,mixed-use-building,Private,175000,4,180,1,0,0,1,42,1,250,472,662,To renovate,2,1,Luik,Wallonia
3615,20300860,Bottelare,Apartment,apartment,Private,169000,1,43,0,0,0,1,18,0,0,61,0,To be done up,3,1,Oost-Vlaanderen,Brussel
3616,20300855,Morlanwelz-Mariemont,Apartment,apartment,Private,199000,2,120,1,0,0,1,0,0,0,120,0,As new,2,1,Henegouwen,Falnders
3617,20300854,Morlanwelz-Mariemont,House,house,Private,575000,5,578,1,0,0,1,0,0,0,578,2719,Good,4,1,Henegouwen,Falnders
3618,20300853,Bost,House,house,Private,215000,3,180,1,0,0,1,0,1,126,306,228,To be done up,2,0,Vlaams-Brabant,Brussel
3619,20300851,Beffe,Apartment,duplex,Private,125000,1,64,1,0,0,0,0,0,0,64,0,Good,2,0,Luxemburg,Brussel
3620,20300850,Gent,House,house,Private,239000,2,180,1,0,0,0,0,0,0,180,65,To be done up,2,0,Oost-Vlaanderen,Brussel
3621,20300826,Braine-le-comte,Apartment,apartment,Private,170000,1,0,0,0,0,0,0,0,0,0,0,Not Known,0,1,Henegouwen,Falnders
3622,20300825,Etterbeek,Apartment,apartment,Private,350000,1,56,1,1,0,1,0,0,0,56,0,As new,0,1,Brussel,Falnders
3623,20300796,Grimminge,House,exceptional-property,Private,685000,5,389,1,0,0,1,0,1,3865,4254,4551,Not Known,4,1,Oost-Vlaanderen,Brussel
3624,20300793,Geraardsbergen,House,exceptional-property,Private,685000,5,389,1,0,0,1,0,1,3865,4254,4551,Not Known,4,1,Oost-Vlaanderen,Brussel
3625,20300777,Peutie,House,house,Private,235000,2,125,1,0,0,0,0,1,150,275,219,To renovate,2,0,Vlaams-Brabant,Brussel
3626,20300776,Peutie,House,house,Private,319000,3,165,1,0,0,0,0,1,148,313,272,To renovate,2,0,Vlaams-Brabant,Brussel
3627,20300775,Peutie,House,house,Private,175000,2,75,1,0,0,0,0,1,88,163,219,To renovate,2,0,Vlaams-Brabant,Brussel
3628,20300760,Appels,Apartment,duplex,Private,275000,2,131,1,0,0,1,8,0,0,139,0,Good,2,0,Oost-Vlaanderen,Brussel
3629,20300757,Beveren-waas,House,house,Private,159000,3,0,1,0,0,0,0,0,0,0,70,Not Known,3,1,Oost-Vlaanderen,Brussel
3630,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3631,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3632,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3633,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3634,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3635,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3636,20300753,Antwerpen,Apartment,apartment,Private,621500,2,128,0,0,0,1,20,0,0,148,0,As new,0,0,Antwerpen,Falnders
3637,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3638,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3639,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3640,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3641,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3642,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3643,20300752,Antwerpen,Apartment,penthouse,Private,546495,3,140,1,0,0,1,39,0,0,179,0,As new,0,0,Antwerpen,Falnders
3644,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3645,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3646,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3647,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3648,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3649,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3650,20300750,Antwerpen,Apartment,penthouse,Private,472300,2,121,1,0,0,1,23,0,0,144,0,Good,0,0,Antwerpen,Falnders
3651,20300747,Bergilers,House,villa,Private,520000,3,206,0,0,0,1,50,1,1500,1756,2000,Not Known,4,1,Luik,Wallonia
3652,20300742,Doel,House,house,Private,159000,3,151,1,0,0,0,0,0,0,151,70,Not Known,3,1,Oost-Vlaanderen,Brussel
3653,20300740,Laken,Apartment,apartment-block,Private,565000,3,174,1,0,0,1,17,1,85,276,0,Good,2,0,Brussel,Falnders
3654,20300737,Bellefontaine,House,house,Private,430000,5,175,0,0,1,1,30,0,0,205,1074,Good,4,1,Namen,Brussel
3655,20300737,Bellefontaine,House,house,Private,430000,5,175,0,0,1,1,30,0,0,205,1074,Good,4,1,Luxemburg,Brussel
3656,20300734,Hondelange,House,house,Private,549000,4,150,1,0,1,1,0,1,820,970,820,As new,0,0,Luxemburg,Brussel
3657,20300725,Appelterre-Eichem,House,house,Private,279000,4,228,0,0,0,1,23,0,0,251,300,Not Known,3,0,Oost-Vlaanderen,Brussel
3658,20300724,Juprelle,Other,bungalow,Private,225000,2,75,0,0,0,0,0,0,0,75,810,To be done up,3,0,Luik,Wallonia
3659,20300718,Balen,House,house,Private,279000,3,196,0,0,0,0,0,0,0,196,316,Good,4,0,Antwerpen,Falnders
3660,20300715,Gullegem,Apartment,apartment,Private,159500,2,78,0,0,0,0,0,0,0,78,0,To renovate,0,0,West-Vlaanderen,Wallonia
3661,20300714,Gullegem,House,house,Private,225000,3,154,0,0,0,0,0,0,0,154,569,To renovate,4,0,West-Vlaanderen,Wallonia
3662,20300712,Nieuwkerken-Waas,Other,bungalow,Private,535000,2,146,0,0,0,1,30,0,0,176,4783,As new,4,0,Oost-Vlaanderen,Brussel
3663,20300711,Hamme,House,house,Private,179900,2,108,0,0,0,0,0,1,103,211,170,To renovate,2,0,Vlaams-Brabant,Brussel
3664,20300711,Hamme,House,house,Private,179900,2,108,0,0,0,0,0,1,103,211,170,To renovate,2,0,Oost-Vlaanderen,Brussel
3665,20300710,Hamme,House,house,Private,189900,4,130,0,0,0,0,0,0,0,130,492,To renovate,4,0,Vlaams-Brabant,Brussel
3666,20300710,Hamme,House,house,Private,189900,4,130,0,0,0,0,0,0,0,130,492,To renovate,4,0,Oost-Vlaanderen,Brussel
